year,race_eth,sex,age,population
2016,white,female,20,73737
2017,white,female,20,71111
2018,white,female,20,68879
2019,white,female,20,66837
2020,white,female,20,64262
2010,white,female,21,87542
2011,white,female,21,87400
2012,white,female,21,86220
2013,white,female,21,83987
2014,white,female,21,81234
2015,white,female,21,78436
2016,white,female,21,75890
2017,white,female,21,73318
2018,white,female,21,70529
2019,white,female,21,67661
2020,white,female,21,65045
2010,white,female,22,87515
2011,white,female,22,87614
2012,white,female,22,86859
2013,white,female,22,85410
2014,white,female,22,83268
2015,white,female,22,80568
2016,white,female,22,77810
2017,white,female,22,75502
2018,white,female,22,73000
2019,white,female,22,69905
2020,white,female,22,66109
2010,white,female,23,89073
2011,white,female,23,87913
2012,white,female,23,87066
2013,white,female,23,86037
2014,white,female,23,84651
2015,white,female,23,82499
2016,white,female,23,79852
2017,white,female,23,77420
2018,white,female,23,75407
2019,white,female,23,72973
2020,white,female,23,70036
2010,white,female,24,91438
2011,white,female,24,89034
2012,white,female,24,87606
2013,white,female,24,86404
2014,white,female,24,85408
2015,white,female,24,84017
2016,white,female,24,81905
2017,white,female,24,79476
2018,white,female,24,77138
2019,white,female,24,74959
2020,white,female,24,73730
2010,white,female,25,94624
2011,white,female,25,91545
2012,white,female,25,89321
2013,white,female,25,87459
2014,white,female,25,86125
2015,white,female,25,85134
2016,white,female,25,83895
2017,white,female,25,82142
2018,white,female,25,80242
2019,white,female,25,78661
2020,white,female,25,77150
2010,white,female,26,91647
2011,white,female,26,92087
2012,white,female,26,91154
2013,white,female,26,89260
2014,white,female,26,87347
2015,white,female,26,86028
2016,white,female,26,85111
2017,white,female,26,84275
2018,white,female,26,83095
2019,white,female,26,82150
2020,white,female,26,79966
2010,white,female,27,93295
2011,white,female,27,93179
2012,white,female,27,92595
2013,white,female,27,91279
2014,white,female,27,89380
2015,white,female,27,87448
2016,white,female,27,86082
2017,white,female,27,85371
2018,white,female,27,84685
2019,white,female,27,83856
2020,white,female,27,82855
2010,white,female,28,92735
2011,white,female,28,92905
2012,white,female,28,92947
2013,white,female,28,92736
2014,white,female,28,91875
2015,white,female,28,90024
2016,white,female,28,88156
2017,white,female,28,87149
2018,white,female,28,87078
2019,white,female,28,87850
2020,white,female,28,88025
2010,white,female,29,91919
2011,white,female,29,93001
2012,white,female,29,93283
2013,white,female,29,93410
2014,white,female,29,93329
2015,white,female,29,92534
2016,white,female,29,90806
2017,white,female,29,89412
2018,white,female,29,89277
2019,white,female,29,91160
2020,white,female,29,94589
2010,white,female,30,92710
2011,white,female,30,93428
2012,white,female,30,93990
2013,white,female,30,94377
2014,white,female,30,94736
2015,white,female,30,94609
2016,white,female,30,93774
2017,white,female,30,92321
2018,white,female,30,91563
2019,white,female,30,93329
2020,white,female,30,96584
2010,white,female,31,84375
2011,white,female,31,90146
2012,white,female,31,93395
2013,white,female,31,95079
2014,white,female,31,95855
2015,white,female,31,96177
2016,white,female,31,95891
2017,white,female,31,94974
2018,white,female,31,93664
2019,white,female,31,93941
2020,white,female,31,94437
2010,white,female,32,84716
2011,white,female,32,88959
2012,white,female,32,92107
2013,white,female,32,94883
2014,white,female,32,96727
2015,white,female,32,97344
2016,white,female,32,97413
2017,white,female,32,96906
2018,white,female,32,95872
2019,white,female,32,95091
2020,white,female,32,93103
2010,white,female,33,81661
2011,white,female,33,85788
2012,white,female,33,89242
2013,white,female,33,93180
2014,white,female,33,96449
2015,white,female,33,98000
2016,white,female,33,98221
2017,white,female,33,97778
2018,white,female,33,96512
2019,white,female,33,94735
2020,white,female,33,91092
2010,white,female,34,80371
2011,white,female,34,83619
2012,white,female,34,86882
2013,white,female,34,90440
2014,white,female,34,94462
2015,white,female,34,97587
2016,white,female,34,98806
2017,white,female,34,98495
2018,white,female,34,97195
2019,white,female,34,95055
2020,white,female,34,91239
2010,white,female,35,83746
2011,white,female,35,83403
2012,white,female,35,84805
2013,white,female,35,87482
2014,white,female,35,91073
2015,white,female,35,94932
2016,white,female,35,97793
2017,white,female,35,98589
2018,white,female,35,97587
2019,white,female,35,95227
2020,white,female,35,90693
2010,white,female,36,78965
2011,white,female,36,81460
2012,white,female,36,83310
2013,white,female,36,85185
2014,white,female,36,87781
2015,white,female,36,91234
2016,white,female,36,94828
2017,white,female,36,97296
2018,white,female,36,97344
2019,white,female,36,94972
2020,white,female,36,88888
2010,white,female,37,82790
2011,white,female,37,82333
2012,white,female,37,82679
2013,white,female,37,83384
2014,white,female,37,84938
2015,white,female,37,87366
2016,white,female,37,90551
2017,white,female,37,93924
2018,white,female,37,95727
2019,white,female,37,94334
2020,white,female,37,89015
2010,white,female,38,89052
2011,white,female,38,84540
2012,white,female,38,82696
2013,white,female,38,82564
2014,white,female,38,83303
2015,white,female,38,84576
2016,white,female,38,86742
2017,white,female,38,89634
2018,white,female,38,92170
2019,white,female,38,92218
2020,white,female,38,87423
2010,white,female,39,100128
2011,white,female,39,90299
2012,white,female,39,85253
2013,white,female,39,82454
2014,white,female,39,82145
2015,white,female,39,82689
2016,white,female,39,83817
2017,white,female,39,85712
2018,white,female,39,87802
2019,white,female,39,88591
2020,white,female,39,86660
2010,white,female,40,105352
2011,white,female,40,96673
2012,white,female,40,90548
2013,white,female,40,85201
2014,white,female,40,81892
2015,white,female,40,81450
2016,white,female,40,82005
2017,white,female,40,83155
2018,white,female,40,84849
2019,white,female,40,86297
2020,white,female,40,84222
2010,white,female,41,98653
2011,white,female,41,98759
2012,white,female,41,95832
2013,white,female,41,90284
2014,white,female,41,84495
2015,white,female,41,81127
2016,white,female,41,80581
2017,white,female,41,81120
2018,white,female,41,81815
2019,white,female,41,82401
2020,white,female,41,80735
2010,white,female,42,97032
2011,white,female,42,99119
2012,white,female,42,98395
2013,white,female,42,95063
2014,white,female,42,89429
2015,white,female,42,83588
2016,white,female,42,80210
2017,white,female,42,79859
2018,white,female,42,80261
2019,white,female,42,80341
2020,white,female,42,79113
2010,white,female,43,99128
2011,white,female,43,98804
2012,white,female,43,98212
2013,white,female,43,97308
2014,white,female,43,94553
2015,white,female,43,88855
2016,white,female,43,82989
2017,white,female,43,79742
2018,white,female,43,79282
2019,white,female,43,79267
2020,white,female,43,76718
2010,white,female,44,101922
2011,white,female,44,99000
2012,white,female,44,97768
2013,white,female,44,97147
2014,white,female,44,96596
2015,white,female,44,93804
2016,white,female,44,88046
2017,white,female,44,82214
2018,white,female,44,78629
2019,white,female,44,77245
2020,white,female,44,75311
2010,white,female,45,114313
2011,white,female,45,104879
2012,white,female,45,100045
2013,white,female,45,97401
2014,white,female,45,96650
2015,white,female,45,96103
2016,white,female,45,93354
2017,white,female,45,87886
2018,white,female,45,82237
2019,white,female,45,78850
2020,white,female,45,76191
2010,white,female,46,117128
2011,white,female,46,109573
2012,white,female,46,104186
2013,white,female,46,99590
2014,white,female,46,96768
2015,white,female,46,95934
2016,white,female,46,95357
2017,white,female,46,92763
2018,white,female,46,87200
2019,white,female,46,81100
2020,white,female,46,74316
2010,white,female,47,120328
2011,white,female,47,114784
2012,white,female,47,109671
2013,white,female,47,103736
2014,white,female,47,98724
2015,white,female,47,95890
2016,white,female,47,95010
2017,white,female,47,94567
2018,white,female,47,91800
2019,white,female,47,85554
2020,white,female,47,76658
2010,white,female,48,123818
2011,white,female,48,119034
2012,white,female,48,114531
2013,white,female,48,109096
2014,white,female,48,103135
2015,white,female,48,98053
2016,white,female,48,95121
2017,white,female,48,94225
2018,white,female,48,93434
2019,white,female,48,89765
2020,white,female,48,83618
2010,white,female,49,127267
2011,white,female,49,122381
2012,white,female,49,118325
2013,white,female,49,113794
2014,white,female,49,108510
2015,white,female,49,102547
2016,white,female,49,97551
2017,white,female,49,94949
2018,white,female,49,94451
2019,white,female,49,94131
2020,white,female,49,93312
2010,white,female,50,130279
2011,white,female,50,125558
2012,white,female,50,121494
2013,white,female,50,117257
2014,white,female,50,112858
2015,white,female,50,107716
2016,white,female,50,101820
2017,white,female,50,97107
2018,white,female,50,94755
2019,white,female,50,94353
2020,white,female,50,93881
2010,white,female,51,124617
2011,white,female,51,125851
2012,white,female,51,124398
2013,white,female,51,120920
2014,white,female,51,116606
2015,white,female,51,112177
2016,white,female,51,107023
2017,white,female,51,101311
2018,white,female,51,96678
2019,white,female,51,94143
2020,white,female,51,91871
2010,white,female,52,128592
2011,white,female,52,126630
2012,white,female,52,125005
2013,white,female,52,122698
2014,white,female,52,119267
2015,white,female,52,115009
2016,white,female,52,110636
2017,white,female,52,105777
2018,white,female,52,100099
2019,white,female,52,94667
2020,white,female,52,89439
2010,white,female,53,127118
2011,white,female,53,126256
2012,white,female,53,124973
2013,white,female,53,123515
2014,white,female,53,121525
2015,white,female,53,118156
2016,white,female,53,113985
2017,white,female,53,109869
2018,white,female,53,105049
2019,white,female,53,98999
2020,white,female,53,91982
2010,white,female,54,125454
2011,white,female,54,125432
2012,white,female,54,125108
2013,white,female,54,123757
2014,white,female,54,122248
2015,white,female,54,120283
2016,white,female,54,116824
2017,white,female,54,112670
2018,white,female,54,108187
2019,white,female,54,102208
2020,white,female,54,94230
2010,white,female,55,126835
2011,white,female,55,126058
2012,white,female,55,125084
2013,white,female,55,124014
2014,white,female,55,122690
2015,white,female,55,121173
2016,white,female,55,119174
2017,white,female,55,115802
2018,white,female,55,111451
2019,white,female,55,106215
2020,white,female,55,102189
2010,white,female,56,122404
2011,white,female,56,123886
2012,white,female,56,124368
2013,white,female,56,123892
2014,white,female,56,122885
2015,white,female,56,121532
2016,white,female,56,119979
2017,white,female,56,118197
2018,white,female,56,114799
2019,white,female,56,110046
2020,white,female,56,105965
2010,white,female,57,120984
2011,white,female,57,122201
2012,white,female,57,122630
2013,white,female,57,122445
2014,white,female,57,121892
2015,white,female,57,120997
2016,white,female,57,119715
2017,white,female,57,118581
2018,white,female,57,116918
2019,white,female,57,112993
2020,white,female,57,107950
2010,white,female,58,116455
2011,white,female,58,119023
2012,white,female,58,120336
2013,white,female,58,120612
2014,white,female,58,120532
2015,white,female,58,120026
2016,white,female,58,119232
2017,white,female,58,118290
2018,white,female,58,117252
2019,white,female,58,114987
2020,white,female,58,111580
2010,white,female,59,112806
2011,white,female,59,115835
2012,white,female,59,117612
2013,white,female,59,118451
2014,white,female,59,118666
2015,white,female,59,118562
2016,white,female,59,118131
2017,white,female,59,117588
2018,white,female,59,116576
2019,white,female,59,114620
2020,white,female,59,112126
2010,white,female,60,113924
2011,white,female,60,114222
2012,white,female,60,114829
2013,white,female,60,115770
2014,white,female,60,116627
2015,white,female,60,116775
2016,white,female,60,116721
2017,white,female,60,116623
2018,white,female,60,116115
2019,white,female,60,114407
2020,white,female,60,110965
2010,white,female,61,110064
2011,white,female,61,110880
2012,white,female,61,111884
2013,white,female,61,112477
2014,white,female,61,113451
2015,white,female,61,114312
2016,white,female,61,114534
2017,white,female,61,114757
2018,white,female,61,114458
2019,white,female,61,112762
2020,white,female,61,109951
2010,white,female,62,114997
2011,white,female,62,111314
2012,white,female,62,109875
2013,white,female,62,109257
2014,white,female,62,109604
2015,white,female,62,110699
2016,white,female,62,111790
2017,white,female,62,112534
2018,white,female,62,112982
2019,white,female,62,112065
2020,white,female,62,110978
2010,white,female,63,115015
2011,white,female,63,111443
2012,white,female,63,109199
2013,white,female,63,107503
2014,white,female,63,106839
2015,white,female,63,107187
2016,white,female,63,108374
2017,white,female,63,109770
2018,white,female,63,110566
2019,white,female,63,110195
2020,white,female,63,108846
2010,white,female,64,86859
2011,white,female,64,101946
2012,white,female,64,107281
2013,white,female,64,106920
2014,white,female,64,104859
2015,white,female,64,104191
2016,white,female,64,104697
2017,white,female,64,106328
2018,white,female,64,107800
2019,white,female,64,107743
2020,white,female,64,106587
2010,white,female,65,88482
2011,white,female,65,96384
2012,white,female,65,101542
2013,white,female,65,104395
2014,white,female,65,104000
2015,white,female,65,102076
2016,white,female,65,101662
2017,white,female,65,102749
2018,white,female,65,104652
2019,white,female,65,105723
2020,white,female,65,105683
2010,white,female,66,85274
2011,white,female,66,88116
2012,white,female,66,91936
2013,white,female,66,97322
2014,white,female,66,101500
2015,white,female,66,101270
2016,white,female,66,99579
2017,white,female,66,99673
2018,white,female,66,101009
2019,white,female,66,102484
2020,white,female,66,103440
2010,white,female,67,86437
2011,white,female,67,85282
2012,white,female,67,86540
2013,white,female,67,89137
2014,white,female,67,94168
2015,white,female,67,98425
2016,white,female,67,98516
2017,white,female,67,97532
2018,white,female,67,98235
2019,white,female,67,99482
2020,white,female,67,101316
2010,white,female,68,74302
