"Notes","Year","Year Code","Race","Race Code","Sex","Sex Code","Five-Year Age Groups","Five-Year Age Groups Code",Deaths,Population,Crude Rate
,"2013","2013","White","2106-3","Male","M","95-99 years","95-99",2837,Not Applicable,Not Applicable
,"2013","2013","White","2106-3","Male","M","100+ years","100+",414,Not Applicable,Not Applicable
,"2013","2013","White","2106-3","Male","M","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"2014","2014","Black or African American","2054-5","Female","F","< 1 year","1",140,15371,910.8
,"2014","2014","Black or African American","2054-5","Female","F","1-4 years","1-4",19,61323,Unreliable
,"2014","2014","Black or African American","2054-5","Female","F","5-9 years","5-9",Suppressed,76990,Suppressed
,"2014","2014","Black or African American","2054-5","Female","F","10-14 years","10-14",Suppressed,78914,Suppressed
,"2014","2014","Black or African American","2054-5","Female","F","15-19 years","15-19",32,87056,36.8
,"2014","2014","Black or African American","2054-5","Female","F","20-24 years","20-24",59,101106,58.4
,"2014","2014","Black or African American","2054-5","Female","F","25-29 years","25-29",79,92868,85.1
,"2014","2014","Black or African American","2054-5","Female","F","30-34 years","30-34",83,81388,102.0
,"2014","2014","Black or African American","2054-5","Female","F","35-39 years","35-39",132,74976,176.1
,"2014","2014","Black or African American","2054-5","Female","F","40-44 years","40-44",193,77048,250.5
,"2014","2014","Black or African American","2054-5","Female","F","45-49 years","45-49",320,83063,385.2
,"2014","2014","Black or African American","2054-5","Female","F","50-54 years","50-54",532,90104,590.4
,"2014","2014","Black or African American","2054-5","Female","F","55-59 years","55-59",754,82260,916.6
,"2014","2014","Black or African American","2054-5","Female","F","60-64 years ","60-64",781,66180,1180.1
,"2014","2014","Black or African American","2054-5","Female","F","65-69 years","65-69",782,50730,1541.5
,"2014","2014","Black or African American","2054-5","Female","F","70-74 years","70-74",799,37133,2151.7
,"2014","2014","Black or African American","2054-5","Female","F","75-79 years","75-79",945,27456,3441.9
,"2014","2014","Black or African American","2054-5","Female","F","80-84 years","80-84",996,18834,5288.3
,"2014","2014","Black or African American","2054-5","Female","F","85-89 years","85-89",997,Not Applicable,Not Applicable
,"2014","2014","Black or African American","2054-5","Female","F","90-94 years","90-94",785,Not Applicable,Not Applicable
,"2014","2014","Black or African American","2054-5","Female","F","95-99 years","95-99",386,Not Applicable,Not Applicable
,"2014","2014","Black or African American","2054-5","Female","F","100+ years","100+",128,Not Applicable,Not Applicable
,"2014","2014","Black or African American","2054-5","Male","M","< 1 year","1",165,16128,1023.1
,"2014","2014","Black or African American","2054-5","Male","M","1-4 years","1-4",34,63772,53.3
,"2014","2014","Black or African American","2054-5","Male","M","5-9 years","5-9",10,79930,Unreliable
,"2014","2014","Black or African American","2054-5","Male","M","10-14 years","10-14",18,82149,Unreliable
,"2014","2014","Black or African American","2054-5","Male","M","15-19 years","15-19",90,92466,97.3
,"2014","2014","Black or African American","2054-5","Male","M","20-24 years","20-24",209,110396,189.3
,"2014","2014","Black or African American","2054-5","Male","M","25-29 years","25-29",205,98496,208.1
,"2014","2014","Black or African American","2054-5","Male","M","30-34 years","30-34",201,85358,235.5
,"2014","2014","Black or African American","2054-5","Male","M","35-39 years","35-39",203,75213,269.9
,"2014","2014","Black or African American","2054-5","Male","M","40-44 years","40-44",256,77014,332.4
,"2014","2014","Black or African American","2054-5","Male","M","45-49 years","45-49",415,82019,506.0
,"2014","2014","Black or African American","2054-5","Male","M","50-54 years","50-54",682,87900,775.9
,"2014","2014","Black or African American","2054-5","Male","M","55-59 years","55-59",1002,77969,1285.1
,"2014","2014","Black or African American","2054-5","Male","M","60-64 years ","60-64",1168,58506,1996.4
,"2014","2014","Black or African American","2054-5","Male","M","65-69 years","65-69",1043,41535,2511.1
,"2014","2014","Black or African American","2054-5","Male","M","70-74 years","70-74",1000,28133,3554.5
,"2014","2014","Black or African American","2054-5","Male","M","75-79 years","75-79",1042,20684,5037.7
,"2014","2014","Black or African American","2054-5","Male","M","80-84 years","80-84",884,12211,7239.4
,"2014","2014","Black or African American","2054-5","Male","M","85-89 years","85-89",658,Not Applicable,Not Applicable
,"2014","2014","Black or African American","2054-5","Male","M","90-94 years","90-94",422,Not Applicable,Not Applicable
,"2014","2014","Black or African American","2054-5","Male","M","95-99 years","95-99",155,Not Applicable,Not Applicable
,"2014","2014","Black or African American","2054-5","Male","M","100+ years","100+",25,Not Applicable,Not Applicable
,"2014","2014","White","2106-3","Female","F","< 1 year","1",235,69723,337.0
,"2014","2014","White","2106-3","Female","F","1-4 years","1-4",37,277095,13.4
,"2014","2014","White","2106-3","Female","F","5-9 years","5-9",37,348411,10.6
,"2014","2014","White","2106-3","Female","F","10-14 years","10-14",28,359715,7.8
,"2014","2014","White","2106-3","Female","F","15-19 years","15-19",94,384771,24.4
,"2014","2014","White","2106-3","Female","F","20-24 years","20-24",161,455264,35.4
,"2014","2014","White","2106-3","Female","F","25-29 years","25-29",228,499474,45.6
,"2014","2014","White","2106-3","Female","F","30-34 years","30-34",317,481205,65.9
,"2014","2014","White","2106-3","Female","F","35-39 years","35-39",404,427817,94.4
,"2014","2014","White","2106-3","Female","F","40-44 years","40-44",625,458242,136.4
,"2014","2014","White","2106-3","Female","F","45-49 years","45-49",1178,513832,229.3
,"2014","2014","White","2106-3","Female","F","50-54 years","50-54",2058,614929,334.7
,"2014","2014","White","2106-3","Female","F","55-59 years","55-59",3153,624270,505.1
,"2014","2014","White","2106-3","Female","F","60-64 years ","60-64",3975,572758,694.0
,"2014","2014","White","2106-3","Female","F","65-69 years","65-69",5130,501701,1022.5
,"2014","2014","White","2106-3","Female","F","70-74 years","70-74",6004,367620,1633.2
,"2014","2014","White","2106-3","Female","F","75-79 years","75-79",7562,271765,2782.6
,"2014","2014","White","2106-3","Female","F","80-84 years","80-84",10411,215476,4831.6
,"2014","2014","White","2106-3","Female","F","85-89 years","85-89",14292,Not Applicable,Not Applicable
,"2014","2014","White","2106-3","Female","F","90-94 years","90-94",14196,Not Applicable,Not Applicable
,"2014","2014","White","2106-3","Female","F","95-99 years","95-99",6379,Not Applicable,Not Applicable
,"2014","2014","White","2106-3","Female","F","100+ years","100+",1680,Not Applicable,Not Applicable
,"2014","2014","White","2106-3","Female","F","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"2014","2014","White","2106-3","Male","M","< 1 year","1",301,72980,412.4
,"2014","2014","White","2106-3","Male","M","1-4 years","1-4",57,290990,19.6
,"2014","2014","White","2106-3","Male","M","5-9 years","5-9",27,366889,7.4
,"2014","2014","White","2106-3","Male","M","10-14 years","10-14",47,379054,12.4
,"2014","2014","White","2106-3","Male","M","15-19 years","15-19",196,410174,47.8
,"2014","2014","White","2106-3","Male","M","20-24 years","20-24",471,498771,94.4
,"2014","2014","White","2106-3","Male","M","25-29 years","25-29",632,538045,117.5
,"2014","2014","White","2106-3","Male","M","30-34 years","30-34",678,517299,131.1
,"2014","2014","White","2106-3","Male","M","35-39 years","35-39",686,455992,150.4
,"2014","2014","White","2106-3","Male","M","40-44 years","40-44",1037,483880,214.3
,"2014","2014","White","2106-3","Male","M","45-49 years","45-49",1889,530567,356.0
,"2014","2014","White","2106-3","Male","M","50-54 years","50-54",3373,625617,539.1
,"2014","2014","White","2106-3","Male","M","55-59 years","55-59",5108,624304,818.2
,"2014","2014","White","2106-3","Male","M","60-64 years ","60-64",6475,550461,1176.3
,"2014","2014","White","2106-3","Male","M","65-69 years","65-69",7331,468939,1563.3
,"2014","2014","White","2106-3","Male","M","70-74 years","70-74",7898,326615,2418.1
,"2014","2014","White","2106-3","Male","M","75-79 years","75-79",8620,227002,3797.3
,"2014","2014","White","2106-3","Male","M","80-84 years","80-84",10962,164899,6647.7
,"2014","2014","White","2106-3","Male","M","85-89 years","85-89",11430,Not Applicable,Not Applicable
,"2014","2014","White","2106-3","Male","M","90-94 years","90-94",8795,Not Applicable,Not Applicable
,"2014","2014","White","2106-3","Male","M","95-99 years","95-99",2855,Not Applicable,Not Applicable
,"2014","2014","White","2106-3","Male","M","100+ years","100+",419,Not Applicable,Not Applicable
,"2014","2014","White","2106-3","Male","M","Not Stated","NS",12,Not Applicable,Not Applicable
,"2015","2015","Black or African American","2054-5","Female","F","< 1 year","1",90,15650,575.1
,"2015","2015","Black or African American","2054-5","Female","F","1-4 years","1-4",14,61272,Unreliable
,"2015","2015","Black or African American","2054-5","Female","F","5-9 years","5-9",Suppressed,76412,Suppressed
,"2015","2015","Black or African American","2054-5","Female","F","10-14 years","10-14",Suppressed,76866,Suppressed
,"2015","2015","Black or African American","2054-5","Female","F","15-19 years","15-19",28,84604,33.1
,"2015","2015","Black or African American","2054-5","Female","F","20-24 years","20-24",48,97922,49.0
,"2015","2015","Black or African American","2054-5","Female","F","25-29 years","25-29",83,97859,84.8
,"2015","2015","Black or African American","2054-5","Female","F","30-34 years","30-34",95,82297,115.4
,"2015","2015","Black or African American","2054-5","Female","F","35-39 years","35-39",137,76702,178.6
,"2015","2015","Black or African American","2054-5","Female","F","40-44 years","40-44",189,74362,254.2
,"2015","2015","Black or African American","2054-5","Female","F","45-49 years","45-49",286,81645,350.3
,"2015","2015","Black or African American","2054-5","Female","F","50-54 years","50-54",537,88891,604.1
,"2015","2015","Black or African American","2054-5","Female","F","55-59 years","55-59",713,84459,844.2
,"2015","2015","Black or African American","2054-5","Female","F","60-64 years ","60-64",819,68004,1204.3
,"2015","2015","Black or African American","2054-5","Female","F","65-69 years","65-69",850,53936,1575.9
,"2015","2015","Black or African American","2054-5","Female","F","70-74 years","70-74",940,38031,2471.7
,"2015","2015","Black or African American","2054-5","Female","F","75-79 years","75-79",987,28433,3471.3
,"2015","2015","Black or African American","2054-5","Female","F","80-84 years","80-84",1042,19509,5341.1
,"2015","2015","Black or African American","2054-5","Female","F","85-89 years","85-89",1077,Not Applicable,Not Applicable
,"2015","2015","Black or African American","2054-5","Female","F","90-94 years","90-94",878,Not Applicable,Not Applicable
,"2015","2015","Black or African American","2054-5","Female","F","95-99 years","95-99",457,Not Applicable,Not Applicable
,"2015","2015","Black or African American","2054-5","Female","F","100+ years","100+",188,Not Applicable,Not Applicable
,"2015","2015","Black or African American","2054-5","Female","F","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"2015","2015","Black or African American","2054-5","Male","M","< 1 year","1",169,16424,1029.0
,"2015","2015","Black or African American","2054-5","Male","M","1-4 years","1-4",21,63760,32.9
,"2015","2015","Black or African American","2054-5","Male","M","5-9 years","5-9",16,79339,Unreliable
,"2015","2015","Black or African American","2054-5","Male","M","10-14 years","10-14",19,80513,Unreliable
,"2015","2015","Black or African American","2054-5","Male","M","15-19 years","15-19",92,90107,102.1
,"2015","2015","Black or African American","2054-5","Male","M","20-24 years","20-24",198,109089,181.5
,"2015","2015","Black or African American","2054-5","Male","M","25-29 years","25-29",219,104800,209.0
,"2015","2015","Black or African American","2054-5","Male","M","30-34 years","30-34",196,87039,225.2
,"2015","2015","Black or African American","2054-5","Male","M","35-39 years","35-39",238,77956,305.3
,"2015","2015","Black or African American","2054-5","Male","M","40-44 years","40-44",274,74219,369.2
,"2015","2015","Black or African American","2054-5","Male","M","45-49 years","45-49",401,81293,493.3
,"2015","2015","Black or African American","2054-5","Male","M","50-54 years","50-54",700,86698,807.4
,"2015","2015","Black or African American","2054-5","Male","M","55-59 years","55-59",1064,80039,1329.4
,"2015","2015","Black or African American","2054-5","Male","M","60-64 years ","60-64",1259,60476,2081.8
,"2015","2015","Black or African American","2054-5","Male","M","65-69 years","65-69",1200,44370,2704.5
,"2015","2015","Black or African American","2054-5","Male","M","70-74 years","70-74",1030,28808,3575.4
,"2015","2015","Black or African American","2054-5","Male","M","75-79 years","75-79",1079,21036,5129.3
,"2015","2015","Black or African American","2054-5","Male","M","80-84 years","80-84",932,12884,7233.8
,"2015","2015","Black or African American","2054-5","Male","M","85-89 years","85-89",696,Not Applicable,Not Applicable
,"2015","2015","Black or African American","2054-5","Male","M","90-94 years","90-94",395,Not Applicable,Not Applicable
,"2015","2015","Black or African American","2054-5","Male","M","95-99 years","95-99",149,Not Applicable,Not Applicable
,"2015","2015","Black or African American","2054-5","Male","M","100+ years","100+",35,Not Applicable,Not Applicable
,"2015","2015","White","2106-3","Female","F","< 1 year","1",241,70388,342.4
,"2015","2015","White","2106-3","Female","F","1-4 years","1-4",42,278580,15.1
,"2015","2015","White","2106-3","Female","F","5-9 years","5-9",28,343393,8.2
,"2015","2015","White","2106-3","Female","F","10-14 years","10-14",46,356071,12.9
,"2015","2015","White","2106-3","Female","F","15-19 years","15-19",91,377612,24.1
,"2015","2015","White","2106-3","Female","F","20-24 years","20-24",175,436788,40.1
,"2015","2015","White","2106-3","Female","F","25-29 years","25-29",257,508562,50.5
